case,station,model,mode,time,receiver,system,stage,candidates,provisional_selected,selected,joint_nis,joint_threshold,joint_rank,maximum_perr,reliability_gate,feedback,passed
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:18:30,DYNG,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:19:00,DYNG,GPS,USER_WL_SD,4,4,0,2.82003,33.3768,4,0.00121803,0,0,False
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:19:00,DYNG,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:19:30,DYNG,GPS,USER_WL_SD,4,4,4,2.73472,33.3768,4,0.000956557,1,0,True
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:19:30,DYNG,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:20:00,DYNG,GPS,USER_WL_SD,4,4,4,2.79058,33.3768,4,0.000783741,1,0,True
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:20:00,DYNG,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:20:30,DYNG,GPS,USER_WL_SD,5,4,4,2.71187,33.3768,4,0.000617438,1,0,True
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:20:30,DYNG,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:21:00,DYNG,GPS,USER_WL_SD,4,4,4,2.90644,33.3768,4,0.000468606,1,0,True
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:21:00,DYNG,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:21:30,DYNG,GPS,USER_WL_SD,5,5,0,3.3242,35.8882,5,0.00179988,0,0,False
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:21:30,DYNG,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:22:00,DYNG,GPS,USER_WL_SD,5,5,0,3.24504,35.8882,5,0.00123349,0,0,False
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:22:00,DYNG,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:22:30,DYNG,GPS,USER_WL_SD,5,5,0,3.57361,35.8882,5,0.0011641,0,0,False
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:22:30,DYNG,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:23:00,DYNG,GPS,USER_WL_SD,5,5,0,4.0023,35.8882,5,0.00113169,0,0,False
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:23:00,DYNG,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:23:30,DYNG,GPS,USER_WL_SD,4,4,4,3.05695,33.3768,4,0.000104814,1,0,True
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:23:30,DYNG,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:24:00,DYNG,GPS,USER_WL_SD,4,4,4,3.33962,33.3768,4,7.73777e-05,1,0,True
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:24:00,DYNG,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:24:30,DYNG,GPS,USER_WL_SD,4,4,4,3.66784,33.3768,4,5.90211e-05,1,0,True
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:24:30,DYNG,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:25:00,DYNG,GPS,USER_WL_SD,4,4,4,4.12075,33.3768,4,4.4411e-05,1,0,True
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:25:00,DYNG,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:26:00,DYNG,GPS,USER_WL_SD,4,4,4,4.2072,33.3768,4,2.55668e-05,1,0,True
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:26:00,DYNG,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:26:30,DYNG,GPS,USER_WL_SD,4,4,4,4.25084,33.3768,4,1.97199e-05,1,0,True
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:26:30,DYNG,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:27:00,DYNG,GPS,USER_WL_SD,5,5,5,6.18325,35.8882,5,0.000198687,1,0,True
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:27:00,DYNG,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:27:30,DYNG,GPS,USER_WL_SD,5,4,4,4.14986,33.3768,4,1.04726e-05,1,0,True
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:27:30,DYNG,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:28:00,DYNG,GPS,USER_WL_SD,5,4,4,4.12839,33.3768,4,7.53617e-06,1,0,True
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:28:00,DYNG,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:28:30,DYNG,GPS,USER_WL_SD,5,4,4,4.35068,33.3768,4,5.34274e-06,1,0,True
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:28:30,DYNG,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:29:00,DYNG,GPS,USER_WL_SD,5,4,4,4.24426,33.3768,4,3.85903e-06,1,0,True
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:29:00,DYNG,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:29:30,DYNG,GPS,USER_WL_SD,5,4,4,4.1435,33.3768,4,2.83608e-06,1,0,True
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:29:30,DYNG,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:30:00,DYNG,GPS,USER_WL_SD,5,4,4,4.25633,33.3768,4,2.08291e-06,1,0,True
r48u_20260914_DYNG_UDUC_round_shadow,DYNG,UDUC,round_shadow,2024-07-17T00:30:00,DYNG,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_DYNG_UDUC_round_feedback,DYNG,UDUC,round_feedback,2024-07-17T00:10:30,DYNG,GPS,USER_WL_SD,4,1,0,0.180641,23.9281,1,0.00162524,0,1,False
r48u_20260914_DYNG_UDUC_round_feedback,DYNG,UDUC,round_feedback,2024-07-17T00:17:00,DYNG,GPS,USER_WL_SD,4,3,3,2.83164,30.6648,3,0.000267593,1,1,True
r48u_20260914_DYNG_UDUC_round_feedback,DYNG,UDUC,round_feedback,2024-07-17T00:17:00,DYNG,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:10:30,NICO,GPS,USER_WL_SD,5,1,0,0.341503,23.9281,1,0.00145169,0,0,False
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:17:00,NICO,GPS,USER_WL_SD,4,3,0,1.83862,30.6648,3,0.00229749,0,0,False
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:17:30,NICO,GPS,USER_WL_SD,4,3,0,1.87696,30.6648,3,0.00176787,0,0,False
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:18:00,NICO,GPS,USER_WL_SD,4,3,0,1.88522,30.6648,3,0.00138953,0,0,False
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:18:30,NICO,GPS,USER_WL_SD,4,3,0,1.8701,30.6648,3,0.00104403,0,0,False
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:19:00,NICO,GPS,USER_WL_SD,5,3,3,1.84181,30.6648,3,0.000780994,1,0,True
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:19:00,NICO,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:19:30,NICO,GPS,USER_WL_SD,5,3,3,1.77129,30.6648,3,0.000593802,1,0,True
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:19:30,NICO,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:20:00,NICO,GPS,USER_WL_SD,4,3,3,1.78338,30.6648,3,0.000422125,1,0,True
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:20:00,NICO,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:20:30,NICO,GPS,USER_WL_SD,7,4,4,2.14028,33.3768,4,0.00031542,1,0,True
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:20:30,NICO,GPS,USER_L1_SD_CONDITIONAL,7,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:21:00,NICO,GPS,USER_WL_SD,4,3,3,1.72922,30.6648,3,0.000250931,1,0,True
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:21:00,NICO,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:21:30,NICO,GPS,USER_WL_SD,5,4,4,2.29821,33.3768,4,0.000213661,1,0,True
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:21:30,NICO,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:22:00,NICO,GPS,USER_WL_SD,6,4,4,2.21236,33.3768,4,0.000159887,1,0,True
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:22:00,NICO,GPS,USER_L1_SD_CONDITIONAL,6,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:22:30,NICO,GPS,USER_WL_SD,6,4,4,2.1183,33.3768,4,0.000101595,1,0,True
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:22:30,NICO,GPS,USER_L1_SD_CONDITIONAL,6,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:23:00,NICO,GPS,USER_WL_SD,6,4,4,1.97956,33.3768,4,5.88868e-05,1,0,True
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:23:00,NICO,GPS,USER_L1_SD_CONDITIONAL,6,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:23:30,NICO,GPS,USER_WL_SD,5,3,3,1.26872,30.6648,3,3.54504e-05,1,0,True
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:23:30,NICO,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:24:00,NICO,GPS,USER_WL_SD,5,3,3,1.28871,30.6648,3,2.48986e-05,1,0,True
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:24:00,NICO,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:24:30,NICO,GPS,USER_WL_SD,5,3,3,1.39656,30.6648,3,2.05774e-05,1,0,True
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:24:30,NICO,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:25:00,NICO,GPS,USER_WL_SD,5,3,3,1.48007,30.6648,3,1.58154e-05,1,0,True
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:25:00,NICO,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:26:00,NICO,GPS,USER_WL_SD,4,3,3,1.45971,30.6648,3,8.22236e-06,1,0,True
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:26:00,NICO,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:26:30,NICO,GPS,USER_WL_SD,4,3,3,1.56787,30.6648,3,6.82943e-06,1,0,True
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:26:30,NICO,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:27:00,NICO,GPS,USER_WL_SD,6,4,4,2.89574,33.3768,4,4.92571e-06,1,0,True
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:27:00,NICO,GPS,USER_L1_SD_CONDITIONAL,6,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:27:30,NICO,GPS,USER_WL_SD,6,3,3,1.56004,30.6648,3,3.07438e-06,1,0,True
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:27:30,NICO,GPS,USER_L1_SD_CONDITIONAL,6,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:28:00,NICO,GPS,USER_WL_SD,5,3,3,1.57401,30.6648,3,2.10376e-06,1,0,True
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:28:00,NICO,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:28:30,NICO,GPS,USER_WL_SD,5,3,3,1.62417,30.6648,3,1.50532e-06,1,0,True
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:28:30,NICO,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:29:00,NICO,GPS,USER_WL_SD,5,3,3,1.67556,30.6648,3,1.14482e-06,1,0,True
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:29:00,NICO,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:29:30,NICO,GPS,USER_WL_SD,5,3,3,1.7374,30.6648,3,8.54137e-07,1,0,True
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:29:30,NICO,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:30:00,NICO,GPS,USER_WL_SD,5,3,3,1.8293,30.6648,3,6.82196e-07,1,0,True
r48u_20260914_NICO_UDUC_round_shadow,NICO,UDUC,round_shadow,2024-07-17T00:30:00,NICO,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_NICO_UDUC_round_feedback,NICO,UDUC,round_feedback,2024-07-17T00:10:30,NICO,GPS,USER_WL_SD,5,1,0,0.341503,23.9281,1,0.00145169,0,1,False
r48u_20260914_NICO_UDUC_round_feedback,NICO,UDUC,round_feedback,2024-07-17T00:17:00,NICO,GPS,USER_WL_SD,4,3,0,1.83862,30.6648,3,0.00229749,0,1,False
r48u_20260914_NICO_UDUC_round_feedback,NICO,UDUC,round_feedback,2024-07-17T00:17:30,NICO,GPS,USER_WL_SD,4,3,0,1.87696,30.6648,3,0.00176787,0,1,False
r48u_20260914_NICO_UDUC_round_feedback,NICO,UDUC,round_feedback,2024-07-17T00:18:00,NICO,GPS,USER_WL_SD,4,3,0,1.88522,30.6648,3,0.00138953,0,1,False
r48u_20260914_NICO_UDUC_round_feedback,NICO,UDUC,round_feedback,2024-07-17T00:18:30,NICO,GPS,USER_WL_SD,4,3,0,1.8701,30.6648,3,0.00104403,0,1,False
r48u_20260914_NICO_UDUC_round_feedback,NICO,UDUC,round_feedback,2024-07-17T00:19:00,NICO,GPS,USER_WL_SD,5,3,3,1.84181,30.6648,3,0.000780994,1,1,True
r48u_20260914_NICO_UDUC_round_feedback,NICO,UDUC,round_feedback,2024-07-17T00:19:00,NICO,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:11:30,BREW,GPS,USER_WL_SD,1,0,0,nan,nan,0,0,0,0,False
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:12:00,BREW,GPS,USER_WL_SD,1,0,0,nan,nan,0,0,0,0,False
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:12:30,BREW,GPS,USER_WL_SD,1,1,0,0.000243924,23.9281,1,0.00977751,0,0,False
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:13:00,BREW,GPS,USER_WL_SD,1,1,0,0.00257963,23.9281,1,0.00770203,0,0,False
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:13:30,BREW,GPS,USER_WL_SD,1,1,0,0.00359435,23.9281,1,0.00606098,0,0,False
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:14:00,BREW,GPS,USER_WL_SD,1,1,0,5.79205e-05,23.9281,1,0.00471723,0,0,False
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:14:30,BREW,GPS,USER_WL_SD,1,1,0,0.011288,23.9281,1,0.00384952,0,0,False
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:15:00,BREW,GPS,USER_WL_SD,1,1,0,0.046524,23.9281,1,0.00339288,0,0,False
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:15:30,BREW,GPS,USER_WL_SD,1,1,0,0.0736694,23.9281,1,0.00292899,0,0,False
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:16:00,BREW,GPS,USER_WL_SD,1,1,0,0.136146,23.9281,1,0.00279724,0,0,False
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:16:30,BREW,GPS,USER_WL_SD,1,1,0,0.108119,23.9281,1,0.00208417,0,0,False
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:17:00,BREW,GPS,USER_WL_SD,3,2,0,0.604495,27.631,2,0.00307694,0,0,False
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:17:30,BREW,GPS,USER_WL_SD,3,2,0,0.512197,27.631,2,0.00207799,0,0,False
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:18:00,BREW,GPS,USER_WL_SD,3,2,0,0.504936,27.631,2,0.00158189,0,0,False
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:18:30,BREW,GPS,USER_WL_SD,3,2,0,0.480469,27.631,2,0.00134778,0,0,False
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:19:00,BREW,GPS,USER_WL_SD,3,2,0,0.567583,27.631,2,0.00140689,0,0,False
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:19:30,BREW,GPS,USER_WL_SD,3,2,0,0.643936,27.631,2,0.00139771,0,0,False
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:20:00,BREW,GPS,USER_WL_SD,3,2,0,0.699469,27.631,2,0.00116541,0,0,False
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:20:30,BREW,GPS,USER_WL_SD,4,2,2,0.609569,27.631,2,0.000875461,1,0,True
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:20:30,BREW,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:21:00,BREW,GPS,USER_WL_SD,3,2,2,0.545921,27.631,2,0.000632282,1,0,True
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:21:00,BREW,GPS,USER_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:21:30,BREW,GPS,USER_WL_SD,3,2,2,0.444062,27.631,2,0.000466853,1,0,True
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:21:30,BREW,GPS,USER_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,0,False
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:22:00,BREW,GPS,USER_WL_SD,4,2,2,0.345226,27.631,2,0.000319309,1,0,True
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:22:00,BREW,GPS,USER_L1_SD_CONDITIONAL,4,1,0,0.962233,23.9281,1,0.00214286,0,0,False
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:22:30,BREW,GPS,USER_WL_SD,4,2,2,0.273532,27.631,2,0.000234353,1,0,True
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:22:30,BREW,GPS,USER_L1_SD_CONDITIONAL,4,1,0,0.96182,23.9281,1,0.0011955,0,0,False
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:23:00,BREW,GPS,USER_WL_SD,4,2,2,0.221539,27.631,2,0.000184131,1,0,True
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:23:00,BREW,GPS,USER_L1_SD_CONDITIONAL,4,1,1,1.06536,23.9281,1,0.000763102,1,0,True
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:23:30,BREW,GPS,USER_WL_SD,3,2,2,0.217484,27.631,2,0.000161446,1,0,True
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:23:30,BREW,GPS,USER_L1_SD_CONDITIONAL,3,1,1,1.24746,23.9281,1,0.000533073,1,0,True
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:24:00,BREW,GPS,USER_WL_SD,4,2,2,0.239134,27.631,2,8.75488e-05,1,0,True
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:24:00,BREW,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_BREW_UDUC_round_shadow,BREW,UDUC,round_shadow,2024-07-17T00:24:30,BREW,GPS,USER_WL_SD,4,2,2,0.297217,27.631,2,7.00412e-05,1,0,True
