case,station,model,mode,time,receiver,system,stage,reference,satellite,mean,variance,fractional,perr,provisional_selected,selected,feedback
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:19:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G32,13.1213,0.0605909,0.121335,0.0475106,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:20:00,MARS,GPS,USER_WL_SD,G25,G06,14.9877,0.0462404,-0.0122529,0.00897209,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:20:00,MARS,GPS,USER_WL_SD,G25,G19,15.062,0.0237647,0.062038,0.000106886,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:20:00,MARS,GPS,USER_WL_SD,G25,G24,-12.8993,0.00904048,0.100698,2.56443e-10,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:20:00,MARS,GPS,USER_WL_SD,G25,G32,0.0330084,0.0142862,0.0330084,8.76779e-08,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:20:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G06,-27.7553,3.13793,0.244705,0.841487,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:20:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G19,-126.296,1.72328,-0.296195,0.787827,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:20:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G24,36.729,1.24261,-0.271017,0.750649,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:20:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G32,13.1493,0.0566408,0.14931,0.0462413,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:20:30,MARS,GPS,USER_WL_SD,G25,G06,14.9885,0.0447017,-0.0115133,0.00745632,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:20:30,MARS,GPS,USER_WL_SD,G25,G11,10.3183,0.146164,0.318297,0.37792,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:20:30,MARS,GPS,USER_WL_SD,G25,G19,15.0664,0.0231811,0.066366,9.16307e-05,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:20:30,MARS,GPS,USER_WL_SD,G25,G24,-12.8987,0.0087606,0.101297,1.3105e-10,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:20:30,MARS,GPS,USER_WL_SD,G25,G32,0.0351894,0.0138131,0.0351894,5.31771e-08,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:20:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G06,-27.8795,2.86621,0.120548,0.833575,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:20:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G11,47.427,4.54272,0.42703,0.868742,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:20:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G19,-126.42,1.55308,-0.42004,0.779979,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:20:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G24,36.6537,1.13757,-0.346311,0.742392,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:20:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G32,13.1392,0.0530367,0.139155,0.0344956,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:21:00,MARS,GPS,USER_WL_SD,G25,G06,14.991,0.0432733,-0.00904826,0.00618988,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:21:00,MARS,GPS,USER_WL_SD,G25,G19,15.063,0.0226419,0.0630183,6.84146e-05,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:21:00,MARS,GPS,USER_WL_SD,G25,G24,-12.8988,0.0085033,0.101229,6.55648e-11,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:21:00,MARS,GPS,USER_WL_SD,G25,G32,0.0361247,0.0133751,0.0361247,3.14159e-08,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:21:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G06,-28.1733,2.63618,-0.173255,0.826745,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:21:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G19,-126.631,1.40906,0.369493,0.768041,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:21:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G24,36.4846,1.04866,0.484574,0.739525,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:21:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G32,13.1513,0.049872,0.151304,0.0308018,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:21:30,MARS,GPS,USER_WL_SD,G25,G06,15.0052,0.0419068,0.00519339,0.00511449,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:21:30,MARS,GPS,USER_WL_SD,G25,G11,10.3275,0.128325,0.327459,0.357187,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:21:30,MARS,GPS,USER_WL_SD,G25,G19,15.0645,0.022126,0.0645353,5.61255e-05,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:21:30,MARS,GPS,USER_WL_SD,G25,G24,-12.8971,0.00825552,0.102853,3.57885e-11,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:21:30,MARS,GPS,USER_WL_SD,G25,G32,0.0380923,0.0129555,0.0380923,1.90699e-08,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:21:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G06,-28.1282,2.42497,-0.128177,0.819153,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:21:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G11,47.2152,3.86524,0.215173,0.856856,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:21:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G19,-126.564,1.27802,0.435742,0.759566,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:21:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G24,36.5479,0.966466,-0.45207,0.727828,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:21:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G32,13.1457,0.0469787,0.145744,0.0235127,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:22:00,MARS,GPS,USER_WL_SD,G25,G06,15.0138,0.0406165,0.0137932,0.00428799,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:22:00,MARS,GPS,USER_WL_SD,G25,G11,10.3299,0.120647,0.329915,0.346464,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:22:00,MARS,GPS,USER_WL_SD,G25,G19,15.0615,0.0216398,0.0614769,4.20934e-05,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:22:00,MARS,GPS,USER_WL_SD,G25,G24,-12.8971,0.00802181,0.102872,1.77791e-11,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:22:00,MARS,GPS,USER_WL_SD,G25,G32,0.0381459,0.0125596,0.0381459,1.08435e-08,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:22:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G06,-28.1235,2.23558,-0.123514,0.811652,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:22:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G11,47.3067,3.57415,0.306699,0.851708,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:22:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G19,-126.559,1.16087,0.44062,0.748901,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:22:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G24,36.5574,0.892513,-0.442648,0.717348,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:22:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G32,13.1408,0.044379,0.140822,0.017886,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:22:30,MARS,GPS,USER_WL_SD,G25,G06,15.0222,0.0393961,0.0221866,0.0036349,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:22:30,MARS,GPS,USER_WL_SD,G25,G11,10.3263,0.113704,0.326339,0.331129,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:22:30,MARS,GPS,USER_WL_SD,G25,G19,15.0592,0.021181,0.0591561,3.20824e-05,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:22:30,MARS,GPS,USER_WL_SD,G25,G24,-12.8985,0.00780098,0.101477,8.06799e-12,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:22:30,MARS,GPS,USER_WL_SD,G25,G32,0.0378846,0.0121853,0.0378846,6.07967e-09,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:22:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G06,-28.0939,2.06521,-0.0938815,0.803912,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:22:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G11,47.4077,3.31251,0.407681,0.8469,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:22:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G19,-126.511,1.05591,0.489334,0.740606,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:22:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G24,36.5685,0.825776,-0.431539,0.706587,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:22:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G32,13.1584,0.0420322,0.158376,0.0172763,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:23:00,MARS,GPS,USER_WL_SD,G25,G06,15.0284,0.0382402,0.0284297,0.00308867,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:23:00,MARS,GPS,USER_WL_SD,G25,G11,10.3232,0.107397,0.323156,0.316224,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:23:00,MARS,GPS,USER_WL_SD,G25,G19,15.0558,0.0207473,0.0558141,2.39618e-05,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:23:00,MARS,GPS,USER_WL_SD,G25,G24,-12.901,0.00759203,0.0990023,3.3936e-12,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:23:00,MARS,GPS,USER_WL_SD,G25,G32,0.038349,0.0118311,0.038349,3.49556e-09,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:23:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G06,-28.2922,1.91175,-0.292229,0.798242,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:23:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G11,47.2686,3.07668,0.268625,0.840095,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:23:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G19,-126.652,0.961799,0.348036,0.721273,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:23:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G24,36.4439,0.765475,0.443948,0.697675,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:23:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G32,13.171,0.0399052,0.171,0.0161652,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:23:30,MARS,GPS,USER_WL_SD,G25,G06,15.032,0.0371515,0.0320012,0.00260933,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:23:30,MARS,GPS,USER_WL_SD,G25,G19,15.0487,0.0203406,0.0486875,1.65933e-05,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:23:30,MARS,GPS,USER_WL_SD,G25,G24,-12.9034,0.00739735,0.0965836,1.43819e-12,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:23:30,MARS,GPS,USER_WL_SD,G25,G32,0.0389088,0.0115,0.0389088,2.03219e-09,1,1,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:23:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G06,-28.6277,1.77189,0.372322,0.792182,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:23:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G19,-126.89,0.876054,0.110233,0.699653,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:23:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G24,36.2357,0.710351,0.235661,0.671776,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:23:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G32,13.1935,0.0379938,0.193546,0.0175183,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:24:00,MARS,GPS,USER_WL_SD,G25,G06,15.0351,0.0361173,0.0350501,0.0022038,1,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:24:00,MARS,GPS,USER_WL_SD,G25,G19,15.0457,0.0199551,0.0456749,1.25331e-05,1,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:24:00,MARS,GPS,USER_WL_SD,G25,G24,-12.904,0.00721243,0.0960096,6.86923e-13,1,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:24:00,MARS,GPS,USER_WL_SD,G25,G32,0.0404974,0.0111854,0.0404974,1.23287e-09,1,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:24:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G06,-28.8944,1.64618,0.105621,0.780507,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:24:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G19,-127.087,0.799562,-0.0868943,0.685266,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:24:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G24,36.0705,0.660658,0.0704575,0.65359,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:24:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G32,13.2075,0.036241,0.207539,0.0174349,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:24:30,MARS,GPS,USER_WL_SD,G25,G06,15.0452,0.0351338,0.0452052,0.00196863,1,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:24:30,MARS,GPS,USER_WL_SD,G25,G19,15.0457,0.0195892,0.0456531,1.00891e-05,1,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:24:30,MARS,GPS,USER_WL_SD,G25,G24,-12.9021,0.00703655,0.0979087,3.90393e-13,1,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:24:30,MARS,GPS,USER_WL_SD,G25,G32,0.042965,0.0108861,0.042965,7.79399e-10,1,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:24:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G06,-29.1728,1.53297,-0.172847,0.773268,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:24:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G19,-127.288,0.731203,-0.288497,0.67936,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:24:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G24,35.9158,0.615789,-0.0841673,0.641549,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:24:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G32,13.2131,0.0346305,0.21306,0.0156616,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:25:00,MARS,GPS,USER_WL_SD,G25,G06,15.0555,0.0341974,0.0555335,0.00179919,1,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:25:00,MARS,GPS,USER_WL_SD,G25,G19,15.0452,0.0192417,0.0451537,8.06554e-06,1,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:25:00,MARS,GPS,USER_WL_SD,G25,G24,-12.8986,0.00686908,0.10144,2.51551e-13,1,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:25:00,MARS,GPS,USER_WL_SD,G25,G32,0.0461509,0.0106011,0.0461509,5.119e-10,1,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:25:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G06,-29.531,1.43082,0.469008,0.77306,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:25:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G19,-127.54,0.670014,0.459528,0.681482,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:25:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G24,35.7026,0.575206,-0.297427,0.64208,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:25:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G32,13.2304,0.033147,0.230423,0.0168664,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:26:00,MARS,GPS,USER_WL_SD,G25,G06,15.074,0.0324443,0.0739761,0.00154978,1,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:26:00,MARS,GPS,USER_WL_SD,G25,G19,15.0494,0.0185927,0.0493906,5.84415e-06,1,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:26:00,MARS,GPS,USER_WL_SD,G25,G24,-12.8896,0.00655298,0.110388,1.22842e-13,1,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:26:00,MARS,GPS,USER_WL_SD,G25,G32,0.0499331,0.0100633,0.0499331,1.95622e-10,1,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:26:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G06,-29.6242,1.2722,0.375758,0.756742,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:26:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G19,-127.554,0.578129,0.446322,0.659614,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:26:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G24,35.6898,0.512252,-0.310181,0.623937,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:26:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G32,13.243,0.0304833,0.243041,0.014566,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:26:30,MARS,GPS,USER_WL_SD,G25,G06,15.0757,0.0316372,0.0757221,0.00133435,1,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:26:30,MARS,GPS,USER_WL_SD,G25,G19,15.0427,0.0182957,0.0427185,4.09988e-06,1,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:26:30,MARS,GPS,USER_WL_SD,G25,G24,-12.8885,0.00640912,0.111548,6.90021e-14,1,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:26:30,MARS,GPS,USER_WL_SD,G25,G32,0.0503133,0.00982097,0.0503133,1.14749e-10,1,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:26:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G06,-29.5984,1.20803,0.401589,0.751766,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:26:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G19,-127.508,0.541226,0.492303,0.657164,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:26:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G24,35.7148,0.487265,-0.285151,0.61239,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:26:30,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G32,13.2547,0.0294732,0.254663,0.0153398,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:27:00,MARS,GPS,USER_WL_SD,G25,G06,15.0757,0.0308545,0.0757444,0.00112067,1,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:27:00,MARS,GPS,USER_WL_SD,G25,G11,10.3607,0.077185,0.360666,0.290557,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:27:00,MARS,GPS,USER_WL_SD,G25,G19,15.0396,0.0180072,0.0396486,3.12058e-06,1,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:27:00,MARS,GPS,USER_WL_SD,G25,G24,-12.8883,0.00626766,0.111736,3.53436e-14,1,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:27:00,MARS,GPS,USER_WL_SD,G25,G32,0.0497749,0.00958113,0.0497749,6.28745e-11,1,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:27:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G06,-29.7048,1.1322,0.295163,0.739936,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:27:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G11,45.806,1.91902,-0.19405,0.79736,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:27:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G19,-127.583,0.496013,0.416935,0.633058,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:27:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G24,35.6291,0.457004,-0.370914,0.612965,0,0,0
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:27:00,MARS,GPS,USER_L1_SD_CONDITIONAL,G25,G32,13.2761,0.0285098,0.276079,0.0193216,0,0,0
