case,station,model,mode,time,receiver,system,stage,candidates,provisional_selected,selected,joint_nis,joint_threshold,joint_rank,maximum_perr,reliability_gate,feedback,passed
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:21:30,BREW,GPS,USER_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:22:00,BREW,GPS,USER_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:22:00,BREW,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:22:30,BREW,GPS,USER_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:22:30,BREW,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:23:00,BREW,GPS,USER_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:23:00,BREW,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:23:30,BREW,GPS,USER_WL_SD,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:23:30,BREW,GPS,USER_L1_SD_CONDITIONAL,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:24:00,BREW,GPS,USER_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:24:00,BREW,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:24:30,BREW,GPS,USER_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:24:30,BREW,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:25:00,BREW,GPS,USER_WL_SD,4,1,1,0.136064,23.9281,1,2.64215e-05,1,1,True
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:25:00,BREW,GPS,USER_L1_SD_CONDITIONAL,4,1,1,1.38539,23.9281,1,8.17306e-05,1,1,True
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:25:30,BREW,GPS,USER_WL_SD,1,0,0,nan,nan,0,0,0,1,False
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:26:00,BREW,GPS,USER_WL_SD,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:26:30,BREW,GPS,USER_WL_SD,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:27:00,BREW,GPS,USER_WL_SD,2,0,0,nan,nan,0,0,0,1,False
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:27:30,BREW,GPS,USER_WL_SD,2,0,0,nan,nan,0,0,0,1,False
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:28:00,BREW,GPS,USER_WL_SD,2,0,0,nan,nan,0,0,0,1,False
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:28:30,BREW,GPS,USER_WL_SD,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:29:00,BREW,GPS,USER_WL_SD,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:29:30,BREW,GPS,USER_WL_SD,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_BREW_UDUC_ils_feedback_fix1,BREW,UDUC,ils_feedback,2024-07-17T00:30:00,BREW,GPS,USER_WL_SD,3,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:10:30,MARS,GPS,USER_WL_SD,4,1,1,0.321011,23.9281,1,6.89594e-05,1,0,True
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:10:30,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:17:00,MARS,GPS,USER_WL_SD,4,3,3,1.44543,30.6648,3,0.000419182,1,0,True
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:17:00,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:17:30,MARS,GPS,USER_WL_SD,4,3,3,1.38413,30.6648,3,0.000316559,1,0,True
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:17:30,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:18:00,MARS,GPS,USER_WL_SD,4,3,3,1.31434,30.6648,3,0.000240592,1,0,True
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:18:00,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:18:30,MARS,GPS,USER_WL_SD,4,3,3,1.26966,30.6648,3,0.000189614,1,0,True
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:18:30,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:19:00,MARS,GPS,USER_WL_SD,4,3,3,1.15646,30.6648,3,0.000149353,1,0,True
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:19:00,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:19:30,MARS,GPS,USER_WL_SD,4,3,3,1.12432,30.6648,3,0.000128964,1,0,True
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:19:30,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:20:00,MARS,GPS,USER_WL_SD,4,3,3,1.16923,30.6648,3,0.000106886,1,0,True
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:20:00,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:20:30,MARS,GPS,USER_WL_SD,5,3,3,1.21715,30.6648,3,9.16307e-05,1,0,True
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:20:30,MARS,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:21:00,MARS,GPS,USER_WL_SD,4,3,3,1.24466,30.6648,3,6.84146e-05,1,0,True
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:21:00,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:21:30,MARS,GPS,USER_WL_SD,5,3,3,1.31856,30.6648,3,5.61255e-05,1,0,True
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:21:30,MARS,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:22:00,MARS,GPS,USER_WL_SD,5,3,3,1.35436,30.6648,3,4.20934e-05,1,0,True
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:22:00,MARS,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:22:30,MARS,GPS,USER_WL_SD,5,3,3,1.35302,30.6648,3,3.20824e-05,1,0,True
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:22:30,MARS,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:23:00,MARS,GPS,USER_WL_SD,5,3,3,1.31725,30.6648,3,2.39618e-05,1,0,True
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:23:00,MARS,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:23:30,MARS,GPS,USER_WL_SD,4,3,3,1.28147,30.6648,3,1.65933e-05,1,0,True
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:23:30,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:24:00,MARS,GPS,USER_WL_SD,4,4,0,1.30238,33.3768,4,0.0022038,0,0,False
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:24:00,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:24:30,MARS,GPS,USER_WL_SD,4,4,0,1.37799,33.3768,4,0.00196863,0,0,False
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:24:30,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:25:00,MARS,GPS,USER_WL_SD,4,4,0,1.51205,33.3768,4,0.00179919,0,0,False
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:25:00,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:26:00,MARS,GPS,USER_WL_SD,4,4,0,1.88426,33.3768,4,0.00154978,0,0,False
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:26:00,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:26:30,MARS,GPS,USER_WL_SD,4,4,0,1.98064,33.3768,4,0.00133435,0,0,False
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:26:30,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:27:00,MARS,GPS,USER_WL_SD,5,4,0,2.04035,33.3768,4,0.00112067,0,0,False
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:27:00,MARS,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:27:30,MARS,GPS,USER_WL_SD,5,4,4,2.06358,33.3768,4,0.000993016,1,0,True
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:27:30,MARS,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:28:00,MARS,GPS,USER_WL_SD,5,4,4,2.1079,33.3768,4,0.000822531,1,0,True
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:28:00,MARS,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:28:30,MARS,GPS,USER_WL_SD,5,4,4,2.15502,33.3768,4,0.000624758,1,0,True
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:28:30,MARS,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:29:00,MARS,GPS,USER_WL_SD,5,4,4,2.22525,33.3768,4,0.000488926,1,0,True
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:29:00,MARS,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:29:30,MARS,GPS,USER_WL_SD,6,4,4,2.31811,33.3768,4,0.000389199,1,0,True
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:29:30,MARS,GPS,USER_L1_SD_CONDITIONAL,6,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:30:00,MARS,GPS,USER_WL_SD,6,4,4,2.43151,33.3768,4,0.000327032,1,0,True
r48u_20260914_MARS_UDUC_round_shadow_fix1,MARS,UDUC,round_shadow,2024-07-17T00:30:00,MARS,GPS,USER_L1_SD_CONDITIONAL,6,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:10:30,MARS,GPS,USER_WL_SD,4,1,1,0.321011,23.9281,1,6.89594e-05,1,1,True
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:10:30,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:17:00,MARS,GPS,USER_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:17:00,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:17:30,MARS,GPS,USER_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:17:30,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:18:00,MARS,GPS,USER_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:18:00,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:18:30,MARS,GPS,USER_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:18:30,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:19:00,MARS,GPS,USER_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:19:00,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:19:30,MARS,GPS,USER_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:19:30,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:20:00,MARS,GPS,USER_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:20:00,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:20:30,MARS,GPS,USER_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:20:30,MARS,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:21:00,MARS,GPS,USER_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:21:00,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:21:30,MARS,GPS,USER_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:21:30,MARS,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:22:00,MARS,GPS,USER_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:22:00,MARS,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:22:30,MARS,GPS,USER_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:22:30,MARS,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:23:00,MARS,GPS,USER_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:23:00,MARS,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:23:30,MARS,GPS,USER_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:23:30,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:24:00,MARS,GPS,USER_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:24:00,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:24:30,MARS,GPS,USER_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:24:30,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:25:00,MARS,GPS,USER_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:25:00,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:26:00,MARS,GPS,USER_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:26:00,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:26:30,MARS,GPS,USER_WL_SD,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:26:30,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:27:00,MARS,GPS,USER_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:27:00,MARS,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:27:30,MARS,GPS,USER_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:27:30,MARS,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:28:00,MARS,GPS,USER_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:28:00,MARS,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:28:30,MARS,GPS,USER_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:28:30,MARS,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:29:00,MARS,GPS,USER_WL_SD,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:29:00,MARS,GPS,USER_L1_SD_CONDITIONAL,5,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:29:30,MARS,GPS,USER_WL_SD,6,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:29:30,MARS,GPS,USER_L1_SD_CONDITIONAL,6,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:30:00,MARS,GPS,USER_WL_SD,6,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_round_feedback_fix1,MARS,UDUC,round_feedback,2024-07-17T00:30:00,MARS,GPS,USER_L1_SD_CONDITIONAL,6,0,0,nan,nan,0,0,0,1,False
r48u_20260914_MARS_UDUC_ils_shadow_fix1,MARS,UDUC,ils_shadow,2024-07-17T00:10:30,MARS,GPS,USER_WL_SD,4,1,1,0.321011,23.9281,1,6.89594e-05,1,0,True
r48u_20260914_MARS_UDUC_ils_shadow_fix1,MARS,UDUC,ils_shadow,2024-07-17T00:10:30,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_ils_shadow_fix1,MARS,UDUC,ils_shadow,2024-07-17T00:17:00,MARS,GPS,USER_WL_SD,4,2,2,1.4414,27.631,2,2.01581e-06,1,0,True
r48u_20260914_MARS_UDUC_ils_shadow_fix1,MARS,UDUC,ils_shadow,2024-07-17T00:17:00,MARS,GPS,USER_L1_SD_CONDITIONAL,4,0,0,nan,nan,0,0,0,0,False
r48u_20260914_MARS_UDUC_ils_shadow_fix1,MARS,UDUC,ils_shadow,2024-07-17T00:17:30,MARS,GPS,USER_WL_SD,4,2,2,1.38033,27.631,2,1.24463e-06,1,0,True
